address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"3965 Sky Dancer Way Ne, Belcourt, ND, 58316",,,1860167,48.811013,-99.8453324,True,ROOFTOP,,,,,,Google,POINT (-99.8453324 48.811013),Yes,Turtle Mountain,Turtle Mountain Reservation
"100 3rd Ave S, Wolf Point, MT, 59201",,,5594305,48.0861489,-105.6407417,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-105.6407417 48.0861489),Yes,Fort Peck,Fort Peck Indian Reservation
"30 Buffalo Thunder Trl, Santa Fe, NM, 87506",1075.0,49.0,2652134,35.85934,-105.99493000000001,True,Exact,"30 BUFFALO THUNDER TRL, SANTA FE, NM, 87506",R,35.0,641142813.0,940600.0,Census,POINT (-105.99493 35.85934),Yes,Pojoaque,Pueblo of Pojoaque
"39497 92nd Ave, Onamia, MN, 56359",1005.0,95.0,5644975,46.11903,-93.60318000000001,True,Exact,"39497 92ND AVE, ONAMIA, MN, 56359",L,27.0,163056231.0,970300.0,Census,POINT (-93.60318000000001 46.11903),Yes,Mille Lacs,Mille Lacs Reservation
"705 S Adams St, Mount Pleasant, MI, 48858",1018.0,73.0,5563592,43.59832,-84.79030999999999,True,Non_Exact,"705 S ADAMS ST, MT PLEASANT, MI, 48858",R,26.0,110218052.0,940500.0,Census,POINT (-84.79030999999999 43.59832),Yes,Isabella,Isabella Reservation
"30 Buffalo Thunder Trl, Santa Fe, NM, 87506",1075.0,49.0,2652165,35.85934,-105.99493000000001,True,Exact,"30 BUFFALO THUNDER TRL, SANTA FE, NM, 87506",R,35.0,641142813.0,940600.0,Census,POINT (-105.99493 35.85934),Yes,Pojoaque,Pueblo of Pojoaque
"1020 S Main St, Emerson, NE, 68733",3000.0,51.0,1710812,42.277846999999994,-96.72667,True,Exact,"1020 MAIN ST, EMERSON, NE, 68733",L,31.0,178703692.0,977800.0,Census,POINT (-96.72667 42.27784699999999),Yes,Winnebago,Winnebago Reservation
"11111 Wilson Rd, New Buffalo, MI, 49117",,,2231641,41.7816952,-86.7079948,True,ROOFTOP,,,,,,Google,POINT (-86.70799479999999 41.7816952),Yes,Pokagon,Pokagon Reservation
"1200 Athens Ave, Lincoln, CA, 95648",1041.0,61.0,1771161,38.839009999999995,-121.31241000000001,True,Exact,"1200 ATHENS AVE, LINCOLN, CA, 95648",L,6.0,106817549.0,23200.0,Census,POINT (-121.31241 38.83900999999999),Yes,Auburn,Auburn Rancheria
"7741 M 72 E, Williamsburg, MI, 49690",,,2602513,44.7740454,-85.42159720000001,True,ROOFTOP,,,,,,Google,POINT (-85.42159720000001 44.7740454),Yes,Grand Traverse,Grand Traverse Off-Reservation Trust Land
"777 Lady Luck Dr, Hinckley, MN, 55037",,,3756245,46.009196700000004,-92.8970825,True,ROOFTOP,,,,,,Google,POINT (-92.8970825 46.0091967),Yes,Mille Lacs,Mille Lacs Reservation
"123 S Main St, Mount Pleasant, MI, 48858",2006.0,73.0,5574138,43.604202,-84.77665,True,Non_Exact,"123 S MAIN ST, MT PLEASANT, MI, 48858",R,26.0,110217836.0,940500.0,Census,POINT (-84.77665 43.604202),Yes,Isabella,Isabella Reservation
"7050 39th Ave NW, Walker, MN, 56484",1009.0,21.0,1995560,47.058487,-94.48688,True,Exact,"7050 39TH AVE NW, WALKER, MN, 56484",R,27.0,162752257.0,940001.0,Census,POINT (-94.48688 47.058487),Yes,Leech Lake,Leech Lake Reservation
"121 Teresina Ln, Taos, NM, 87571",,,5205068,36.407973,-105.5747381,True,ROOFTOP,,,,,,Google,POINT (-105.5747381 36.407973),Yes,Taos,Taos Pueblo
"3700 E Vista Chino Ste E, Palm Springs, CA, 92262",1005.0,65.0,5248663,33.844933000000005,-116.50571399999998,True,Non_Exact,"3700 E VIS CHINO, PALM SPRINGS, CA, 92262",L,6.0,194763357.0,941200.0,Census,POINT (-116.505714 33.844933),Yes,Agua Caliente,Agua Caliente Indian Reservation
"2007 N Winn Rd, Mount Pleasant, MI, 48858",1033.0,73.0,5550404,43.669468,-84.90867,True,Non_Exact,"2007 N WINN RD, MT PLEASANT, MI, 48858",L,26.0,110215394.0,940100.0,Census,POINT (-84.90867 43.669468),Yes,Isabella,Isabella Reservation
"216 S Indian Canyon Dr, Palm Springs, CA, 92262",,,3877420,33.8210044,-116.5450413,True,ROOFTOP,,,,,,Google,POINT (-116.5450413 33.8210044),Yes,Agua Caliente,Agua Caliente Indian Reservation
"400 E Tahquitz Canyon Way, Palm Springs, CA, 92262",,,4002765,33.823789500000004,-116.54319679999999,True,ROOFTOP,,,,,,Google,POINT (-116.5431968 33.8237895),Yes,Agua Caliente,Agua Caliente Indian Reservation
"614 W Pickard St, Mount Pleasant, MI, 48858",,,3703931,43.612239,-84.7829109,True,ROOFTOP,,,,,,Google,POINT (-84.7829109 43.612239),Yes,Isabella,Isabella Reservation
"212 W Michigan St, Mount Pleasant, MI, 48858",,,5551442,43.603818700000005,-84.77843,True,ROOFTOP,,,,,,Google,POINT (-84.77843 43.60381870000001),Yes,Isabella,Isabella Reservation
"315 E Arenas Rd, Palm Springs, CA, 92262",,,5510827,33.8210013,-116.54416640000001,True,ROOFTOP,,,,,,Google,POINT (-116.5441664 33.8210013),Yes,Agua Caliente,Agua Caliente Indian Reservation
"15850 Whirl I Gig Rd, LAnse, MI, 49946",3006.0,13.0,5594747,46.797913,-88.42454000000001,True,Exact,"15850 WHIRL I GIG RD, LANSE, MI, 49946",L,26.0,184178464.0,100.0,Census,POINT (-88.42454000000001 46.797913),Yes,L'Anse,L'Anse Reservation
"307 S Superior Ave, Baraga, MI, 49908",3034.0,13.0,7359944,46.777466,-88.489426,True,Exact,"307 SUPERIOR AVE, BARAGA, MI, 49908",R,26.0,184178533.0,200.0,Census,POINT (-88.48942599999999 46.777466),Yes,L'Anse,L'Anse Reservation
"1635 Hwy 40 E, Roosevelt, UT, 84066",,,7420429,40.2779764,-110.022595,True,ROOFTOP,,,,,,Google,POINT (-110.022595 40.2779764),Yes,Uintah and Ouray,Uintah and Ouray Reservation
"207 SW Main St, Mahnomen, MN, 56557",,,1979137,47.3166519,-95.96905799999999,True,ROOFTOP,,,,,,Google,POINT (-95.96905799999999 47.3166519),Yes,White Earth,White Earth Reservation
"107 N Piegan St, Browning, MT, 59417",,,5567886,48.5563908,-113.0138243,True,ROOFTOP,,,,,,Google,POINT (-113.0138243 48.5563908),Yes,Blackfeet,Blackfeet Indian Reservation
"27418 Chippewa Paws Ln SE, Pennington, MN, 56663",1148.0,7.0,5646452,47.458324,-94.48716,True,Exact,"27418 CHIPPEWA PAWS LN SE, PENNINGTON, MN, 56663",L,27.0,176428439.0,940002.0,Census,POINT (-94.48716 47.458324),Yes,Leech Lake,Leech Lake Reservation
"10033 Bia Road 25, Dunseith, ND, 58329",2219.0,79.0,7568625,48.864470000000004,-100.02954,True,Exact,"10033 BIA RD 25, DUNSEITH, ND, 58329",L,38.0,199360363.0,951700.0,Census,POINT (-100.02954 48.86447),Yes,Turtle Mountain,Turtle Mountain Off-Reservation Trust Land
"306 NE Hillside Park, Belcourt, ND, 58316",,,1937680,48.8391712,-99.7448689,True,ROOFTOP,,,,,,Google,POINT (-99.7448689 48.8391712),Yes,Turtle Mountain,Turtle Mountain Reservation
"611 S Palm Canyon Dr Ste 16, Palm Springs, CA, 92264",1003.0,65.0,1657299,33.801353000000006,-116.54109,True,Non_Exact,"611 E PALM CANYON DR, PALM SPRINGS, CA, 92264",R,6.0,194762186.0,940800.0,Census,POINT (-116.54109 33.80135300000001),Yes,Agua Caliente,Agua Caliente Indian Reservation
"4771 E Palm Canyon Dr, Palm Springs, CA, 92264",,,5250809,33.7918406,-116.49417140000001,True,ROOFTOP,,,,,,Google,POINT (-116.4941714 33.7918406),Yes,Agua Caliente,Agua Caliente Indian Reservation
"200 N Main St, Wahkon, MN, 56386",3018.0,95.0,5647955,46.119312,-93.52102,True,Exact,"200 MAIN ST, WAHKON, MN, 56386",R,27.0,163056054.0,970100.0,Census,POINT (-93.52101999999999 46.119312),Yes,Mille Lacs,Mille Lacs Reservation
"108 Grant Utley Ave NW, Cass Lake, MN, 56633",3082.0,21.0,5646117,47.379337,-94.60759,True,Non_Exact,"108 GRANT UTLEY AVE, CASS LAKE, MN, 56633",L,27.0,162728831.0,940002.0,Census,POINT (-94.60759 47.379337),Yes,Leech Lake,Leech Lake Reservation
"114 W Michigan St, Mount Pleasant, MI, 48858",,,5584605,43.603546200000004,-84.77715570000001,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-84.77715570000001 43.6035462),Yes,Isabella,Isabella Reservation
"1981 N Winn Rd, Mount Pleasant, MI, 48858",1025.0,73.0,1759161,43.612495,-84.90783,True,Non_Exact,"1981 S WINN RD, MT PLEASANT, MI, 48858",R,26.0,110222420.0,940600.0,Census,POINT (-84.90783 43.612495),Yes,Isabella,Isabella Reservation
"11247 State Highway 27, Onamia, MN, 56359",,,5649098,46.1072091,-93.6425191,True,ROOFTOP,,,,,,Google,POINT (-93.6425191 46.1072091),Yes,Mille Lacs,Mille Lacs Reservation
"120 S University Ave, Mount Pleasant, MI, 48858",,,7431121,43.603594,-84.77543,True,ROOFTOP,,,,,,Google,POINT (-84.77543 43.603594),Yes,Isabella,Isabella Reservation
"301 E Arenas Rd, Palm Springs, CA, 92262",,,5236166,33.821031,-116.544425,True,ROOFTOP,,,,,,Google,POINT (-116.544425 33.821031),Yes,Agua Caliente,Agua Caliente Indian Reservation
"514 E Pershing Ave, Riverton, WY, 82501",2000.0,13.0,782362,43.030407000000004,-108.38431499999999,True,Non_Exact,"514 E PERSHING AVE, RIVERTON, WY, 82501",L,56.0,148476409.0,940500.0,Census,POINT (-108.384315 43.030407),Yes,Wind River,Wind River Reservation
"51911 St Hwy 46, Squaw Lake, MN, 56681",1047.0,61.0,7593210,47.62778,-94.13673399999999,True,Non_Exact,"51911 STATE HWY 46, SQUAW LAKE, MN, 56681",L,27.0,162916921.0,940000.0,Census,POINT (-94.13673399999999 47.62778),Yes,Leech Lake,Leech Lake Reservation
"217 E Arenas Rd, Palm Springs, CA, 92262",,,7586494,33.821033,-116.5448791,True,ROOFTOP,,,,,,Google,POINT (-116.5448791 33.821033),Yes,Agua Caliente,Agua Caliente Indian Reservation
"206 B St W, Poplar, MT, 59255",4079.0,85.0,5550102,48.108833000000004,-105.19726599999998,True,Exact,"206 B ST W, POPLAR, MT, 59255",R,30.0,167557816.0,940002.0,Census,POINT (-105.197266 48.108833),Yes,Fort Peck,Fort Peck Indian Reservation
"1004 N Federal Blvd, Riverton, WY, 82501",,,2478711,43.036032,-108.381285,True,ROOFTOP,,,,,,Google,POINT (-108.381285 43.036032),Yes,Wind River,Wind River Reservation
"600 Us Highway 2 E, Wolf Point, MT, 59201",,,7307421,48.0999433,-105.6296233,True,ROOFTOP,,,,,,Google,POINT (-105.6296233 48.0999433),Yes,Fort Peck,Fort Peck Indian Reservation
"Hwy 5, Belcourt, ND, 58316",,,7525771,48.8392059,-99.74488740000001,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-99.74488740000001 48.8392059),Yes,Turtle Mountain,Turtle Mountain Reservation
"188 S Indian Canyon Dr, Palm Springs, CA, 92262",,,2208742,33.8215564,-116.54527240000002,True,ROOFTOP,,,,,,Google,POINT (-116.5452724 33.8215564),Yes,Agua Caliente,Agua Caliente Indian Reservation
"411 Central Ave, Reserve, MT, 59258",,,5583288,48.6055555,-104.46114920000001,True,ROOFTOP,,,,,,Google,POINT (-104.4611492 48.6055555),Yes,Fort Peck,Fort Peck Indian Reservation
"416 Us Highway 59, Mahnomen, MN, 56557",3137.0,87.0,2494570,47.318302,-95.96551,True,Non_Exact,"416 US HWY 59, MAHNOMEN, MN, 56557",R,27.0,606430200.0,940100.0,Census,POINT (-95.96550999999999 47.318302),Yes,White Earth,White Earth Reservation
"235 N Main St, Wahkon, MN, 56386",3017.0,95.0,5649211,46.119602,-93.52104,True,Exact,"235 MAIN ST, WAHKON, MN, 56386",L,27.0,163056054.0,970100.0,Census,POINT (-93.52104 46.119602),Yes,Mille Lacs,Mille Lacs Reservation
"523 Main St, Bejou, MN, 56516",2045.0,87.0,5647608,47.442271999999996,-95.973915,True,Exact,"523 MAIN ST, BEJOU, MN, 56516",R,27.0,168225162.0,940100.0,Census,POINT (-95.97391500000001 47.442272),Yes,White Earth,White Earth Reservation
"1751 N Sunrise Way, Palm Springs, CA, 92262",2018.0,65.0,5506783,33.845314,-116.52819,True,Non_Exact,"1751 N SUNRISE WAY, PALM SPRINGS, CA, 92262",R,6.0,194763090.0,941300.0,Census,POINT (-116.52819 33.845314),Yes,Agua Caliente,Agua Caliente Indian Reservation
"8602 N County Road K, Hayward, WI, 54843",,,1931886,45.945570700000005,-91.3770327,True,ROOFTOP,,,,,,Google,POINT (-91.3770327 45.9455707),Yes,Lac Courte Oreilles,Lac Courte Oreilles Reservation
"3084 State Highway 55, Crandon, WI, 54520",2084.0,41.0,2244358,45.48543,-88.97295,True,Exact,"3084 STATE HWY 55, CRANDON, WI, 54520",R,55.0,639751923.0,950400.0,Census,POINT (-88.97295 45.48543),Yes,Sokaogon Chippewa,Sokaogon Chippewa Community
"7320 Pacific Hwy E, Milton, WA, 98354",,,5621397,47.2510761,-122.33504099999999,True,ROOFTOP,,,,,,Google,POINT (-122.335041 47.2510761),Yes,Puyallup,Puyallup Reservation
"5700 Pacific Hwy E, Tacoma, WA, 98424",1044.0,53.0,3946782,47.243041999999996,-122.35336000000001,True,Exact,"5700 PACIFIC HWY E, TACOMA, WA, 98424",R,53.0,636706805.0,940002.0,Census,POINT (-122.35336 47.243042),Yes,Puyallup,Puyallup Reservation
"202 S Main St, Veblen, SD, 57270",1057.0,91.0,1544311,45.864548,-97.28792,True,Exact,"202 MAIN ST, VEBLEN, SD, 57270",R,46.0,199575113.0,950800.0,Census,POINT (-97.28792 45.864548),Yes,Lake Traverse,Lake Traverse Reservation
"108 Court St, Mount Pleasant, MI, 48858",2076.0,73.0,5585913,43.605015,-84.7749,True,Exact,"108 COURT ST, MT PLEASANT, MI, 48858",R,26.0,110227041.0,940400.0,Census,POINT (-84.7749 43.605015),Yes,Isabella,Isabella Reservation
"2266 Bridge Creek Rd, Inchelium, WA, 99138",,,5616245,48.2885651,-118.25712720000001,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-118.2571272 48.2885651),Yes,Colville,Colville Reservation
"1 Mohegan Sun Blvd, Uncasville, CT, 63821",1032.0,11.0,7278355,41.492634,-72.09614599999999,True,Non_Exact,"1 MOHEGAN SUN BLVD, UNCASVILLE, CT, 06382",L,9.0,632474706.0,870501.0,Census,POINT (-72.09614599999999 41.492634),Yes,Mohegan,Mohegan Reservation
"2040 Airport Dr, Green Bay, WI, 54313",1034.0,9.0,3932280,44.49585,-88.13023000000001,True,Exact,"2040 AIRPORT DR, GREEN BAY, WI, 54313",R,55.0,148130597.0,940002.0,Census,POINT (-88.13023000000001 44.49585),Yes,Oneida (WI),Oneida (WI) Reservation
"2928 W Mason St, Green Bay, WI, 54313",1005.0,9.0,5018372,44.523853,-88.121925,True,Non_Exact,"2928 W MASON ST, GREEN BAY, WI, 54313",R,55.0,148096116.0,940002.0,Census,POINT (-88.121925 44.523853),Yes,Oneida (WI),Oneida (WI) Reservation
"102 E Sherman Ave, Summit, SD, 57266",3379.0,109.0,1944528,45.305040000000005,-97.03625500000001,True,Exact,"102 SHERMAN AVE, SUMMIT, SD, 57266",R,46.0,196106587.0,940800.0,Census,POINT (-97.03625500000001 45.30504000000001),Yes,Lake Traverse,Lake Traverse Reservation
"2901 State Highway 55, Crandon, WI, 54520",2082.0,41.0,1622993,45.48272,-88.980255,True,Exact,"2901 STATE HWY 55, CRANDON, WI, 54520",L,55.0,170281271.0,950400.0,Census,POINT (-88.980255 45.48272),Yes,Sokaogon Chippewa,Sokaogon Chippewa Community
"11915 459th Ave, Sisseton, SD, 57262",3028.0,109.0,1993002,45.646618,-97.01944,True,Exact,"11915 459TH AVE, SISSETON, SD, 57262",L,46.0,196100437.0,940400.0,Census,POINT (-97.01944 45.646618),Yes,Lake Traverse,Lake Traverse Reservation
"47 E Main St, Duchesne, UT, 84021",2095.0,13.0,5624744,40.163475,-110.40053,True,Exact,"47 E MAIN ST, DUCHESNE, UT, 84021",L,49.0,133579256.0,940300.0,Census,POINT (-110.40053 40.163475),Yes,Uintah and Ouray,Uintah and Ouray Reservation
"6 Gifford Ferry Rd, Inchelium, WA, 99138",1658.0,19.0,7007108,48.296524,-118.19661,True,Exact,"6 GIFFORD FERRY RD, INCHELIUM, WA, 99138",L,53.0,612284379.0,940000.0,Census,POINT (-118.19661 48.296524),Yes,Colville,Colville Reservation
"10615 N Loomis Rd, Clare, MI, 48617",1011.0,73.0,5572723,43.795142999999996,-84.66685,True,Exact,"10615 N LOOMIS RD, CLARE, MI, 48617",L,26.0,110214897.0,940200.0,Census,POINT (-84.66685 43.795143),Yes,Isabella,Isabella Reservation
"1206 Puyallup Ave, Tacoma, WA, 98421",1173.0,53.0,5616260,47.241946999999996,-122.41718999999999,True,Exact,"1206 PUYALLUP AVE, TACOMA, WA, 98421",R,53.0,184626579.0,60200.0,Census,POINT (-122.41719 47.241947),Yes,Puyallup,Puyallup Reservation
"5700 Pacific Hwy E, Tacoma, WA, 98424",1044.0,53.0,3946723,47.243041999999996,-122.35336000000001,True,Exact,"5700 PACIFIC HWY E, TACOMA, WA, 98424",R,53.0,636706805.0,940002.0,Census,POINT (-122.35336 47.243042),Yes,Puyallup,Puyallup Reservation
"112 E Hickory St, Sisseton, SD, 57262",,,1919636,45.6601275,-97.0497728,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.0497728 45.6601275),Yes,Lake Traverse,Lake Traverse Reservation
"144 S Broadway Ave, Riverton, WY, 82501",,,2253786,43.023874799999994,-108.38687009999998,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-108.3868701 43.02387479999999),Yes,Wind River,Wind River Reservation
"10722 Lake Rd, Rosholt, SD, 57260",,,7552482,45.831229,-96.72705,True,ROOFTOP,,,,,,Google,POINT (-96.72705000000001 45.831229),Yes,Lake Traverse,Lake Traverse Reservation
"N926 Wisconsin 47 55, Keshena, WI, 54135",1046.0,78.0,2116123,44.885956,-88.643654,True,Exact,"N926 STATE HWY 47, KESHENA, WI, 54135",R,55.0,196450680.0,940101.0,Census,POINT (-88.643654 44.885956),Yes,Menominee,Menominee Reservation
"244 E Amado Rd, Palm Springs, CA, 92262",1009.0,65.0,7291262,33.826756,-116.54472,True,Exact,"244 E AMADO RD, PALM SPRINGS, CA, 92262",L,6.0,194761725.0,941400.0,Census,POINT (-116.54472 33.826756),Yes,Agua Caliente,Agua Caliente Indian Reservation
"427 S Dayton St, Omak, WA, 98841",3029.0,47.0,2565876,48.405598,-119.52170600000001,True,Exact,"427 DAYTON ST, OMAK, WA, 98841",R,53.0,157379478.0,940200.0,Census,POINT (-119.521706 48.405598),Yes,Colville,Colville Reservation
"1550 Missouri Valley Rd, Riverton, WY, 82501",1327.0,13.0,1620252,43.214813,-108.518776,True,Exact,"1550 MISSOURI VALLEY RD, RIVERTON, WY, 82501",L,56.0,148495575.0,940201.0,Census,POINT (-108.518776 43.214813),Yes,Wind River,Wind River Reservation
"498 10th st, Nespelem, WA, 99155",2175.0,47.0,1781648,48.16534,-118.97778000000001,True,Exact,"498 10TH ST, NESPELEM, WA, 99155",R,53.0,618416411.0,940100.0,Census,POINT (-118.97778 48.16534),Yes,Colville,Colville Reservation
"220 S Wapato Ave, Wapato, WA, 98951",1017.0,77.0,2195626,46.446655,-120.41986000000001,True,Non_Exact,"220 S WAPATO AVE, WAPATO, WA, 98951",L,53.0,184904107.0,940004.0,Census,POINT (-120.41986 46.446655),Yes,Yakama Nation,Yakama Nation Reservation
"Hwy 55, Keshena, WI, 54135",,,2172374,44.8836648,-88.6338497,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-88.6338497 44.8836648),Yes,Menominee,Menominee Reservation
"30222 State Road 35 77, Danbury, WI, 54830",,,7512380,46.008046,-92.3594814,True,ROOFTOP,,,,,,Google,POINT (-92.35948140000001 46.008046),Yes,St. Croix,St. Croix Off-Reservation Trust Land
"702 E Main St, Riverton, WY, 82501",1029.0,13.0,5617122,43.024609999999996,-108.399124,True,Non_Exact,"702 W MAIN ST, RIVERTON, WY, 82501",R,56.0,148475626.0,940500.0,Census,POINT (-108.399124 43.02461),Yes,Wind River,Wind River Reservation
"302 E Arenas Rd, Palm Springs, CA, 92262",2003.0,65.0,5233824,33.821220000000004,-116.54461,True,Exact,"302 E ARENAS RD, PALM SPRINGS, CA, 92262",L,6.0,194761769.0,941400.0,Census,POINT (-116.54461 33.82122),Yes,Agua Caliente,Agua Caliente Indian Reservation
"717 3rd Ave E, Sisseton, SD, 57262",2001.0,109.0,2003878,45.66669,-97.04704,True,Exact,"717 3RD AVE E, SISSETON, SD, 57262",R,46.0,196099925.0,940400.0,Census,POINT (-97.04704 45.66669),Yes,Lake Traverse,Lake Traverse Reservation
"212 Main St, Eagle Butte, SD, 57625",,,1942176,44.997515899999996,-101.2347819,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.2347819 44.9975159),Yes,Cheyenne River,Cheyenne River Reservation
"2610 Bay St, Tacoma, WA, 98421",2014.0,53.0,3981376,47.238690000000005,-122.397995,True,Non_Exact,"2610 E BAY ST, TACOMA, WA, 98421",R,53.0,642873138.0,940007.0,Census,POINT (-122.397995 47.23869000000001),Yes,Puyallup,Puyallup Reservation
"1522 54th Ave E, Tacoma, WA, 98424",2030.0,53.0,5625854,47.243824,-122.35696399999999,True,Exact,"1522 54TH AVE E, TACOMA, WA, 98424",R,53.0,184631970.0,940002.0,Census,POINT (-122.356964 47.243824),Yes,Puyallup,Puyallup Reservation
"11270 Us Highway 26, Kinnear, WY, 82516",2146.0,13.0,5622648,43.167390000000005,-108.72133999999998,True,Exact,"11270 US HWY 26, KINNEAR, WY, 82516",R,56.0,641181210.0,940201.0,Census,POINT (-108.72134 43.16739),Yes,Wind River,Wind River Reservation
"5984 N Darrk Ln, Bow, WA, 98232",4004.0,57.0,2226089,48.557990000000004,-122.34608999999999,True,Exact,"5984 DARRK LN, BOW, WA, 98232",L,53.0,646535946.0,950800.0,Census,POINT (-122.34609 48.55799),Yes,Upper Skagit,Upper Skagit Off-Reservation Trust Land
"7824 River Rd E Ste D, Puyallup, WA, 98371",1003.0,53.0,1942463,47.20769,-122.32526399999999,True,Exact,"7824 RIVER RD E, PUYALLUP, WA, 98371",R,53.0,184632446.0,73408.0,Census,POINT (-122.325264 47.20769),Yes,Puyallup,Puyallup Reservation
"3201 E Portland Ave, Tacoma, WA, 98404",1022.0,53.0,5618815,47.234665,-122.40948,True,Non_Exact,"3201 E PORTLAND AVE, TACOMA, WA, 98404",L,53.0,184626732.0,940007.0,Census,POINT (-122.40948 47.234665),Yes,Puyallup,Puyallup Reservation
"12 Veterans Ave, Sisseton, SD, 57262",2059.0,109.0,7545143,45.660484000000004,-97.04961,True,Exact,"12 VETERANS AVE, SISSETON, SD, 57262",L,46.0,196100621.0,940400.0,Census,POINT (-97.04961 45.660484),Yes,Lake Traverse,Lake Traverse Reservation
"5119 Pacific Hwy E, Tacoma, WA, 98424",2030.0,53.0,5622682,47.24307,-122.35923000000001,True,Exact,"5119 PACIFIC HWY E, TACOMA, WA, 98424",L,53.0,184631971.0,940002.0,Census,POINT (-122.35923 47.24307),Yes,Puyallup,Puyallup Reservation
"16 E Main St, Rosholt, SD, 57260",1116.0,109.0,1914103,45.866592,-96.73262,True,Exact,"16 MAIN ST, ROSHOLT, SD, 57260",L,46.0,196103396.0,940700.0,Census,POINT (-96.73262 45.866592),Yes,Lake Traverse,Lake Traverse Reservation
"229 E Main St, Riverton, WY, 82501",5001.0,13.0,5620648,43.02462,-108.3934,True,Non_Exact,"229 W MAIN ST, RIVERTON, WY, 82501",R,56.0,612786212.0,940400.0,Census,POINT (-108.3934 43.02462),Yes,Wind River,Wind River Reservation
"107 S 7th St E, Riverton, WY, 82501",,,7581255,43.024337,-108.38171399999999,True,ROOFTOP,,,,,,Google,POINT (-108.381714 43.024337),Yes,Wind River,Wind River Reservation
"910 S Federal Blvd, Riverton, WY, 82501",4032.0,13.0,5622725,43.01573,-108.38018999999998,True,Non_Exact,"910 S FEDERAL BLVD, RIVERTON, WY, 82501",L,56.0,148477122.0,940300.0,Census,POINT (-108.38019 43.01573),Yes,Wind River,Wind River Reservation
